,feature,t_stat,t_stat_abs,rsqrd,adj_rsqrd,runNum
723,a2_tm1_offense_tm2_receiving_tgs_dog,-0.35864579968444166,0.6069912472482246,0.07189816610295216,-0.006150368670257344,249679.07931347346
867,a2_tm1_run_blocking_tm2_defense_tgs_dog,0.1695429678032799,0.6067758643501434,0.07169020312781542,-0.006138152968641261,249909.98308746834
3090,rec_depth_short_yprr_rec_depth_dog,0.4588901572260367,0.6063212188175222,0.07175875961344035,-0.006265080357131141,250346.5188933873
1902,pass_concept_screen_aimed_passes_pass_conc_fav,-0.5466033555210104,0.6063092774999224,0.07153418424052989,-0.006046274007012987,251727.62155811733
2999,rec_depth_medium_caught_percent_rec_depth_dog,-0.5393068545355295,0.6063071905104219,0.07170889955741146,-0.006161205016712665,248801.60793638998
2314,pass_time_less_first_downs_time_pocket_fav,0.23893554006125373,0.606196327083281,0.0714053913887803,-0.006244183642728033,249428.85215590562
770,a2_tm1_pass_blocking_tm2_pass_blocking_tgs_fav,0.05324131742952229,0.6061413931095512,0.0715420543564179,-0.006200294975517462,250958.10263842437
483,a1_tm1_pass_tm2_pass_blocking_tgs_dog,-0.19157854997419305,0.6054818193884605,0.07126253566227198,-0.006054574655168648,249294.70214689267
781,a2_tm1_pass_blocking_tm2_rushing_tgs_dog,-0.16926013824995423,0.6052931486092985,0.07129740626222474,-0.00603979049069048,249976.51607621316
543,a1_tm1_run_blocking_tm2_run_blocking_tgs_dog,-0.0001555943235937099,0.604914777189244,0.07200576847115442,-0.006067231422296981,249956.9016540009
3067,rec_depth_short_pass_block_rate_rec_depth_fav,0.6038090893007776,0.6048925136330785,0.07142966550072302,-0.006092616513557059,250710.43806264416
2931,rec_depth_behind_los_receptions_rec_depth_fav,-0.17445702603676674,0.6048543939692633,0.07145280467180484,-0.006034383659881056,250191.05842442517
531,a1_tm1_run_blocking_tm2_offense_tgs_dog,-0.010087603054368103,0.6048149818388878,0.07135421088897868,-0.006151192130587924,249549.8291703836
557,a1_tm1_rush_defense_tm2_offense_tgs_dog,0.17113414220220943,0.6048081979357077,0.07176103647351287,-0.006094981028754412,248952.25365817425
635,a1_tm1_tackling_tm2_offense_tgs_dog,0.12190758602395643,0.604706001553987,0.07138117294915518,-0.006017963827559019,247060.2278206184
493,a1_tm1_pass_tm2_rush_defense_tgs_dog,-0.0496710496910128,0.6045063501293131,0.07194833541405742,-0.006115837969929285,249176.64000591365
2920,rec_depth_behind_los_grades_hands_drop_rec_depth_dog,-0.5685461735213735,0.6044397389533838,0.07136400924619324,-0.006144196618601569,248900.12910938435
945,a2_tm1_special_teams_tm2_defense_tgs_dog,0.18128775069241906,0.604013677462613,0.07147422132242269,-0.006033700853088539,250787.98165002937
2409,pass_time_more_touchdowns_time_pocket_dog,-0.5862274204929533,0.6039920993129633,0.0717666396000079,-0.006122465754636593,251879.79941882126
2213,pass_summary_def_gen_pressures_passing_fav,0.5710169678567236,0.6033006681549271,0.07162713894318119,-0.006197904091054678,250648.80242531796
2930,rec_depth_behind_los_receptions_rec_depth_dog,-0.47244914926142556,0.6032228322785507,0.0714415773715606,-0.006229360273971272,247384.4381724392
24,a0_tm1_coverage_tm2_rush_defense_tgs_fav,-0.05390694923333147,0.6029569660868113,0.07182597956541015,-0.006258131867211722,252588.36472060665
