p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,week,year,plyr_number
nyheimhines_buf_2022_11,buf_2022_11,nyheimhines_buf_2022,buf_2022,nyheimhines,48103,hb,buf,1,-4.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dantepettis_chi_2022_11,chi_2022_11,dantepettis_chi_2022,chi_2022,dantepettis,48113,wr,chi,1,9.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
gunnerolszewski_pit_2022_11,pit_2022_11,gunnerolszewski_pit_2022,pit_2022,gunnerolszewski,95015,wr,pit,1,-4.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jackstoll_phi_2022_11,phi_2022_11,jackstoll_phi_2022,phi_2022,jackstoll,42058,te,phi,1,11.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cedrickwilson_mia_2022_11,mia_2022_11,cedrickwilson_mia_2022,mia_2022,cedrickwilson,48170,wr,mia,1,6.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dontaforeman_car_2022_11,car_2022_11,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,6.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
richardrodgers_lac_2022_11,lac_2022_11,richardrodgers_lac_2022,lac_2022,richardrodgers,8733,te,lac,1,1.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kareemhunt_cle_2022_11,cle_2022_11,kareemhunt_cle_2022,cle_2022,kareemhunt,11841,hb,cle,1,-4.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kekecoutee_ind_2022_11,ind_2022_11,kekecoutee_ind_2022,ind_2022,kekecoutee,47698,wr,ind,1,10.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marcedeslewis_gb_2022_11,gb_2022_11,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,-2.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
giovanniricci_car_2022_11,car_2022_11,giovanniricci_car_2022,car_2022,giovanniricci,13756,te,car,1,0.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tommytremble_car_2022_11,car_2022_11,tommytremble_car_2022,car_2022,tommytremble,84025,te,car,1,4.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
danarnold_jax_2022_11,jax_2022_11,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,4.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
davidmontgomery_chi_2022_11,chi_2022_11,davidmontgomery_chi_2022,chi_2022,davidmontgomery,45719,hb,chi,1,4.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kavontaeturpin_dal_2022_11,dal_2022_11,kavontaeturpin_dal_2022,dal_2022,kavontaeturpin,47658,wr,dal,1,4.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michaelbandy_lac_2022_11,lac_2022_11,michaelbandy_lac_2022,lac_2022,michaelbandy,91824,wr,lac,1,11.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
najeeharris_pit_2022_11,pit_2022_11,najeeharris_pit_2022,pit_2022,najeeharris,57121,hb,pit,1,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrismyarick_nyg_2022_11,nyg_2022_11,chrismyarick_nyg_2022,nyg_2022,chrismyarick,47358,te,nyg,1,-4.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
camakers_lar_2022_11,lar_2022_11,camakers_lar_2022,lar_2022,camakers,57206,hb,lar,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
darrellhenderson_lar_2022_11,lar_2022_11,darrellhenderson_lar_2022,lar_2022,darrellhenderson,41193,hb,lar,1,2.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
elijahmitchell_sf_2022_11,sf_2022_11,elijahmitchell_sf_2022,sf_2022,elijahmitchell,57272,hb,sf,1,-4.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cordarrellepatterson_atl_2022_11,atl_2022_11,cordarrellepatterson_atl_2022,atl_2022,cordarrellepatterson,7810,hb,atl,1,1.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jahandotson_was_2022_11,was_2022_11,jahandotson_was_2022,was_2022,jahandotson,84375,wr,was,1,9.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zanderhorvath_lac_2022_11,lac_2022_11,zanderhorvath_lac_2022,lac_2022,zanderhorvath,57384,fb,lac,1,1.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
anthonyschwartz_cle_2022_11,cle_2022_11,anthonyschwartz_cle_2022,cle_2022,anthonyschwartz,84135,wr,cle,1,0.0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
